;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;3;1,5000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;5;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;2;1,5000;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;1;0,7500;
;;;;;;;;;;2;1,5000;
;;;;;;;;;;1;4,0000;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;1;7,5000;
;;;;;;;;;;1;8,5000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;2,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;4;1,5000;
;;;;;;;;;;1;7,5000;
;;;;;;;;;;10;1,4000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;2;1,4000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;4,5000;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;5;1,0000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;2;1,4000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;2;1,5000;
;;;;;;;;;;3;5,0000;
;;;;;;;;;;2;0,7500;
;;;;;;;;;;1;0,7500;
;;;;;;;;;;2;1,5000;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;1;7,5000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;8;1,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;4;1,5000;
;;;;;;;;;;1;2,0000;
;;;;;;;;;;1;1,8000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;7,5000;
;;;;;;;;;;2;1,5000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;1;7,0000;
;;;;;;;;;;4;5,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;14,5000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;6;1,0000;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;3;1,5000;
;;;;;;;;;;2;1,8000;
;;;;;;;;;;2;1,4000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;4;1,0000;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;2;0,7500;
;;;;;;;;;;1;7,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;1,5000;
;;;;;;;;;;4;1,5000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;1,5000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;1,5000;
;;;;;;;;;;1;0,5000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;4;5,0000;
;;;;;;;;;;5;1,0000;
;;;;;;;;;;1;1,5000;
;;;;;;;;;;2;0,7500;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;2;1,5000;
;;;;;;;;;;4;5,0000;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;2;1,5000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;1,5000;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;2;0,7500;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;-2;1,0000;
;;;;;;;;;;1;1,5000;
;;;;;;;;;;-1;1,5000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;1;4,5000;
;;;;;;;;;;2;1,5000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;1;7,0000;
;;;;;;;;;;1;4,5000;
;;;;;;;;;;4;5,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;1;2,0000;
;;;;;;;;;;2;1,5000;
;;;;;;;;;;2;1,5000;
;;;;;;;;;;1;1,5000;
;;;;;;;;;;6;1,0000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;1;1,5000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;1;1,4000;
;;;;;;;;;;2;0,7500;
;;;;;;;;;;4;5,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;1;5,5000;
;;;;;;;;;;1;1,5000;
;;;;;;;;;;1;7,1500;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;5;1,5000;
;;;;;;;;;;2;0,7500;
;;;;;;;;;;4;1,5000;
;;;;;;;;;;-1;0,7500;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;1;7,5000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;2;0,7500;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;2;1,5000;
;;;;;;;;;;1;7,0000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;4;1,5000;
;;;;;;;;;;1;7,5000;
;;;;;;;;;;1;7,5000;
;;;;;;;;;;2;3,5000;
;;;;;;;;;;1;1,5000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;4;1,5000;
;;;;;;;;;;1;0,7500;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;5;1,5000;
;;;;;;;;;;1;0,5000;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;4;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;1;7,5000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;1;1,5000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;1,5000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;7,1500;
;;;;;;;;;;7;1,0000;
;;;;;;;;;;4;1,0000;
;;;;;;;;;;8;1,0000;
;;;;;;;;;;2;1,5000;
;;;;;;;;;;2;0,7500;
;;;;;;;;;;1;1,5000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;1;4,5000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;1;8,5000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;5;1,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;1;4,5000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;1;4,5000;
;;;;;;;;;;1;1,4000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;10;1,4000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;2;1,5000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;1;1,5000;
;;;;;;;;;;4;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;1;1,4000;
;;;;;;;;;;5;1,0000;
;;;;;;;;;;3;1,5000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;3;5,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;4;5,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;2;4,5000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;1;1,5000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;1;26,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;4,5000;
;;;;;;;;;;5;1,0000;
;;;;;;;;;;3;1,5000;
;;;;;;;;;;1;1,5000;
;;;;;;;;;;4;1,5000;
;;;;;;;;;;1;1,5000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;7,5000;
;;;;;;;;;;1;7,1500;
;;;;;;;;;;2;1,5000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;5;1,0000;
;;;;;;;;;;1;4,5000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;8;1,0000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;1;2,0000;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;3;5,0000;
;;;;;;;;;;1;4,5000;
;;;;;;;;;;1;7,5000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;7,5000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;1;5,5000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;3;1,5000;
;;;;;;;;;;1;2,0000;
;;;;;;;;;;1;7,5000;
;;;;;;;;;;1;0,7500;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;1;2,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;1;4,5000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;4;1,5000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;2;1,5000;
;;;;;;;;;;1;1,5000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;0,7500;
;;;;;;;;;;3;1,4000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;4;1,5000;
;;;;;;;;;;3;0,7500;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;3;1,5000;
;;;;;;;;;;-1;4,5000;
;;;;;;;;;;1;11,0000;
;;;;;;;;;;1;7,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;4;5,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;3;1,5000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;1,5000;
;;;;;;;;;;1;8,5000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;2;1,4000;
;;;;;;;;;;4;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;1;0,7500;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;4;5,0000;
;;;;;;;;;;1;1,5000;
;;;;;;;;;;2;5,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;3;1,0000;
;;;;;;;;;;2;4,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;2;2,0000;
;;;;;;;;;;5;1,0000;
;;;;;;;;;;1;1,0000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;1;1,4000;
;;;;;;;;;;1;1,5000;
;;;;;;;;;;2;1,4000;
;;;;;;;;;;2;1,0000;
;;;;;;;;;;3;1,5000;
;;;;;;;;;;4;0,7500;
;;;;;;;;;;1;5,0000;
;;;;;;;;;;2;1,5000;
V;101;FCL;G-1;;;20140701;2;D;;49,07;1,0190;
V;101;FCL;G-2;;;20140701;2;D;;14,3;1,0490;
V;101;FCL;G-3;;;20140701;2;D;;27,91;1,0390;
V;101;FCL;G-4;;;20140701;2;D;;34,65;1,0390;
V;101;FCL;G-5;;;20140701;2;D;;19,25;1,0390;
V;101;FCL;G-6;;;20140701;2;D;;34,35;1,0490;
;;;;;;;;;;27,91;1,0390;
V;101;FCL;G-7;;;20140701;2;D;;19,26;1,0390;
V;101;FCL;G-8;;;20140701;2;D;;103,5;1,0390;
V;101;FCL;G-9;;;20140701;2;D;;38,5;1,0390;
V;101;FCL;G-10;;;20140701;2;D;;66,73;1,0490;
;;;;;;;;;;71,5;1,0490;
V;101;FCL;G-11;;;20140701;2;D;;21,93;1,0490;
V;101;FCL;G-12;;;20140701;2;D;;15,75;1,0490;
V;101;FCL;G-13;;;20140701;2;D;;44,29;1,0390;
;;;;;;;;;;47,66;1,0490;
V;101;FCL;G-14;;;20140701;2;D;;19,44;1,0290;
;;;;;;;;;;19,63;1,0190;
V;101;FCL;G-15;;;20140701;2;D;;19,07;1,0490;
V;101;FCL;G-16;;;20140701;2;D;;21,93;1,0490;
;;;;;;;;;;22,35;1,0290;
V;101;FCL;G-17;;;20140701;2;D;;190,66;1,0490;
V;101;FCL;G-18;;;20140701;2;D;;37,29;1,0490;
;;;;;;;;;;42,35;1,0390;
V;101;FCL;G-19;;;20140701;2;D;;19,07;1,0490;
;;;;;;;;;;9,72;1,0290;
V;101;FCL;G-20;;;20140701;2;D;;8,58;1,0490;
V;101;FCL;G-21;;;20140701;2;D;;19,25;1,0390;
V;101;FCL;G-22;;;20140701;2;D;;57,21;1,0490;
;;;;;;;;;;19,25;1,0390;
;;;;;;;;;;24,3;1,0290;
;;;;;;;;;;19,07;1,0490;
;;;;;;;;;;23,1;1,0390;
;;;;;;;;;;40,42;1,0390;
;;;;;;;;;;29,16;1,0290;
;;;;;;;;;;29,06;1,0490;
;;;;;;;;;;19,25;1,0390;
;;;;;;;;;;47,66;1,0490;
;;;;;;;;;;28,6;1,0490;
;;;;;;;;;;28,6;1,0490;
;;;;;;;;;;45,14;1,0190;
;;;;;;;;;;26,69;1,0490;
V;101;FCL;G-23;;;20140701;2;D;;39,53;1,0390;
;;;;;;;;;;61,61;1,0390;
;;;;;;;;;;96,33;1,0490;
;;;;;;;;;;33,75;1,0490;
;;;;;;;;;;14,72;1,0190;
;;;;;;;;;;35,96;1,0390;
;;;;;;;;;;39,26;1,0490;
;;;;;;;;;;24,06;1,0390;
;;;;;;;;;;9,94;1,0490;
;;;;;;;;;;27,77;1,0290;
;;;;;;;;;;41,31;1,0390;
;;;;;;;;;;64,49;1,0390;
;;;;;;;;;;28,87;1,0390;
;;;;;;;;;;23,93;1,0490;
;;;;;;;;;;101,06;1,0390;
;;;;;;;;;;45,3;1,0490;
;;;;;;;;;;20,12;1,0190;
;;;;;;;;;;39,03;1,0390;
;;;;;;;;;;29,55;1,0490;
;;;;;;;;;;28,18;1,0290;
;;;;;;;;;;33,37;1,0490;
;;;;;;;;;;32,41;1,0490;
;;;;;;;;;;57,75;1,0390;
;;;;;;;;;;32,72;1,0390;
;;;;;;;;;;19,13;1,0490;
;;;;;;;;;;13,48;1,0390;
;;;;;;;;;;24,81;1,0490;
;;;;;;;;;;65,75;1,0190;
;;;;;;;;;;29,12;1,0390;
;;;;;;;;;;48,12;1,0390;
;;;;;;;;;;10,59;1,0390;
;;;;;;;;;;27,65;1,0490;
;;;;;;;;;;28,32;1,0490;
;;;;;;;;;;72;1,0390;
;;;;;;;;;;30,8;1,0390;
;;;;;;;;;;28,6;1,0490;
;;;;;;;;;;40,42;1,0390;
;;;;;;;;;;43,85;1,0490;
;;;;;;;;;;40,82;1,0290;
;;;;;;;;;;48,12;1,0390;
V;101;FCL;G-24;;;20140701;2;D;;67,37;1,0390;
V;101;FCL;G-25;;;20140701;2;D;;96,25;1,0390;
V;101;FCL;G-26;;;20140701;2;D;;76,26;1,0490;
V;101;FCL;G-27;;;20140701;2;D;;44,81;1,0490;
V;101;FCL;X-1;;;20140701;2;D;;454,87;1,3850;
;;;;;;;;;;560,89;1,3550;
;;;;;;;;;;412,76;1,3640;
;;;;;;;;;;454,87;1,3850;
;;;;;;;;;;553,51;1,3550;
;;;;;;;;;;358,6;1,3720;
;;;;;;;;;;175,95;1,3640;
;;;;;;;;;;452,36;1,3750;
;;;;;;;;;;327,99;1,3720;
;;;;;;;;;;354,11;1,3640;
V;101;FCL;X-2;;;20140701;2;D;;36,77;1,3600;
;;;;;;;;;;21,66;1,3850;
;;;;;;;;;;21,6;1,3890;
;;;;;;;;;;22,14;1,3550;
;;;;;;;;;;14,44;1,3850;
;;;;;;;;;;21,77;1,3780;
;;;;;;;;;;57,57;1,3550;
;;;;;;;;;;21,82;1,3750;
;;;;;;;;;;36;1,3890;
;;;;;;;;;;21,77;1,3780;
;;;;;;;;;;22,14;1,3550;
;;;;;;;;;;21,66;1,3850;
;;;;;;;;;;21,6;1,3890;
;;;;;;;;;;36,29;1,3780;
V;101;FCL;X-3;;;20140701;2;D;;53,51;1,3550;
;;;;;;;;;;59,08;1,3710;
;;;;;;;;;;60,36;1,3750;
;;;;;;;;;;47,27;1,3710;
;;;;;;;;;;51,02;1,3720;
;;;;;;;;;;51,84;1,3890;
V;101;FCL;X-4;;;20140701;2;D;;50,33;1,3710;
;;;;;;;;;;54,15;1,3850;
V;101;FCL;X-5;;;20140701;2;D;;29,33;1,3640;
;;;;;;;;;;21,6;1,3890;
;;;;;;;;;;29,09;1,3750;
V;101;FCL;X-6;;;20140701;2;D;;54,85;1,3640;
;;;;;;;;;;72;1,3880;
;;;;;;;;;;72;1,3880;
V;101;FCL;X-7;;;20140701;2;D;;49,1;1,3850;
;;;;;;;;;;49,56;1,3720;
;;;;;;;;;;32,4;1,3890;
;;;;;;;;;;21,66;1,3850;
;;;;;;;;;;159,41;1,3550;
;;;;;;;;;;33,38;1,3780;
;;;;;;;;;;47,24;1,3760;
;;;;;;;;;;49,99;1,3780;
V;101;FCL;X-8;;;20140701;2;D;;61,95;1,3720;
;;;;;;;;;;36,77;1,3600;
;;;;;;;;;;36,36;1,3750;
;;;;;;;;;;35,56;1,4060;
V;101;FCL;X-9;;;20140701;2;D;;43,61;1,3760;
;;;;;;;;;;28,8;1,3890;
;;;;;;;;;;16,56;1,3890;
;;;;;;;;;;87,21;1,3760;
V;101;FCL;X-10;;;20140701;2;D;;43,2;1,3890;
;;;;;;;;;;41,88;1,3850;
V;101;FCL;X-11;;;20140701;2;D;;21,6;1,3890;
;;;;;;;;;;63,54;1,3850;
;;;;;;;;;;57,62;1,3710;
;;;;;;;;;;55,08;1,3890;
;;;;;;;;;;89,99;1,3780;
;;;;;;;;;;81,03;1,3760;
;;;;;;;;;;45,09;1,3750;
;;;;;;;;;;83,09;1,3720;
;;;;;;;;;;21,66;1,3850;
;;;;;;;;;;80,87;1,3850;
;;;;;;;;;;92,25;1,3550;
V;101;FCL;X-12;;;20140701;2;D;;4,63;1,4030;
V;101;FCL;X-13;;;20140701;2;D;;21,99;1,3640;
;;;;;;;;;;50,33;1,3710;
;;;;;;;;;;21,6;1,3890;
;;;;;;;;;;46,21;1,3850;
V;101;FCL;X-14;;;20140701;2;D;;33,95;1,3550;
;;;;;;;;;;30,96;1,3890;
;;;;;;;;;;31,05;1,3850;
V;101;FCL;X-15;;;20140701;2;D;;367,17;1,3890;
;;;;;;;;;;41,76;1,3890;
V;101;FCL;X-16;;;20140701;2;D;;64,52;1,3640;
;;;;;;;;;;49,46;1,3750;
;;;;;;;;;;49,6;1,3710;
;;;;;;;;;;21,87;1,3720;
;;;;;;;;;;123,55;1,3760;
;;;;;;;;;;48,47;1,3720;
V;101;FCL;X-17;;;20140701;2;D;;53,7;1,3780;
;;;;;;;;;;43,92;1,3890;
;;;;;;;;;;47,23;1,3550;
;;;;;;;;;;63,74;1,4120;
;;;;;;;;;;31,68;1,3890;
V;101;FCL;X-18;;;20140701;2;D;;43,54;1,3780;
;;;;;;;;;;47,97;1,3780;
;;;;;;;;;;13,98;1,4310;
;;;;;;;;;;36,44;1,3720;
;;;;;;;;;;40,59;1,3550;
;;;;;;;;;;147,6;1,3550;
;;;;;;;;;;37,61;1,3880;
;;;;;;;;;;12,83;1,3640;
;;;;;;;;;;65,65;1,3710;
;;;;;;;;;;18,05;1,3850;
;;;;;;;;;;69,12;1,3890;
;;;;;;;;;;47,52;1,3890;
;;;;;;;;;;181,82;1,3750;
